0	0.248			0.0786496
1	0.278			0.056282
2	0.3			0.0375061
3	0.323			0.0228784
4	0.356			0.0125008
5	0.389			0.00595387
6	0.416			0.00238829
7	0.444			0.000772675
8	0.456			0.000190908
9	0.474			3.36272e-05
10	0.482			3.87211e-06
11	0.488			2.61307e-07
12	0.49			9.00601e-09
13	0.491			1.33293e-10
14	0.491			6.81019e-13
15	0.491			9.12396e-16
